commune,timestamp,temperature_c,humidite_pct,rayonnement_solaire_wm2,vitesse_vent_kmh,precipitation_mm,date,day,day_of_week,month,season,hour
Bordeaux,2024-04-07 08:00:00,16.6,69.7,404.3,4.4,0.0,2024-04-07,7,6,4,Printemps,8
Bordeaux,2024-04-07 09:00:00,10.7,62.8,93.3,28.9,0.0,2024-04-07,7,6,4,Printemps,9
Bordeaux,2024-04-07 10:00:00,11.5,40.9,650.0,2.7,0.0,2024-04-07,7,6,4,Printemps,10
Bordeaux,2024-04-07 11:00:00,10.3,53.8,9.8,4.4,0.0,2024-04-07,7,6,4,Printemps,11
Bordeaux,2024-04-07 12:00:00,18.9,79.9,9.8,18.4,0.0,2024-04-07,7,6,4,Printemps,12
Bordeaux,2024-04-07 13:00:00,10.8,67.6,435.1,17.3,2.1,2024-04-07,7,6,4,Printemps,13
Bordeaux,2024-04-07 14:00:00,21.8,86.4,405.3,8.9,0.0,2024-04-07,7,6,4,Printemps,14
Bordeaux,2024-04-07 15:00:00,9.0,59.8,336.8,0.7,0.0,2024-04-07,7,6,4,Printemps,15
Bordeaux,2024-04-07 17:00:00,12.9,61.5,91.6,36.8,0.0,2024-04-07,7,6,4,Printemps,17
Bordeaux,2024-04-07 18:00:00,19.0,86.4,220.1,20.7,0.0,2024-04-07,7,6,4,Printemps,18
Bordeaux,2024-04-07 19:00:00,8.7,83.7,489.5,4.9,0.0,2024-04-07,7,6,4,Printemps,19
Bordeaux,2024-04-07 20:00:00,21.9,87.8,772.9,9.5,0.0,2024-04-07,7,6,4,Printemps,20
Bordeaux,2024-04-07 21:00:00,10.2,75.7,45.1,13.6,0.0,2024-04-07,7,6,4,Printemps,21
Bordeaux,2024-04-07 22:00:00,17.1,58.9,24.2,21.7,1.9,2024-04-07,7,6,4,Printemps,22
Bordeaux,2024-04-07 23:00:00,10.1,39.1,3.3,19.3,0.0,2024-04-07,7,6,4,Printemps,23
Bordeaux,2024-04-08 00:00:00,18.0,68.6,8.7,36.4,0.0,2024-04-08,8,0,4,Printemps,0
Bordeaux,2024-04-08 01:00:00,18.4,83.5,31.7,3.7,4.8,2024-04-08,8,0,4,Printemps,1
Bordeaux,2024-04-08 02:00:00,18.1,73.7,29.2,1.2,0.0,2024-04-08,8,0,4,Printemps,2
Bordeaux,2024-04-08 03:00:00,9.7,87.1,36.1,39.0,5.3,2024-04-08,8,0,4,Printemps,3
Bordeaux,2024-04-08 04:00:00,20.9,51.8,39.8,11.4,0.0,2024-04-08,8,0,4,Printemps,4
Bordeaux,2024-04-08 05:00:00,11.2,86.8,17.7,26.6,0.0,2024-04-08,8,0,4,Printemps,5
Bordeaux,2024-04-08 06:00:00,11.8,75.6,474.6,33.9,1.1,2024-04-08,8,0,4,Printemps,6
Bordeaux,2024-04-08 07:00:00,18.0,58.9,724.0,36.5,10.8,2024-04-08,8,0,4,Printemps,7
Bordeaux,2024-04-08 08:00:00,10.3,89.7,389.0,35.3,0.0,2024-04-08,8,0,4,Printemps,8
Bordeaux,2024-04-08 09:00:00,17.2,91.3,709.4,36.4,0.0,2024-04-08,8,0,4,Printemps,9
Bordeaux,2024-04-08 10:00:00,10.5,58.1,507.7,18.5,0.0,2024-04-08,8,0,4,Printemps,10
Bordeaux,2024-04-08 11:00:00,9.6,76.0,264.5,31.2,0.0,2024-04-08,8,0,4,Printemps,11
Bordeaux,2024-04-08 12:00:00,14.1,78.7,290.5,24.9,0.0,2024-04-08,8,0,4,Printemps,12
Bordeaux,2024-04-08 13:00:00,10.7,50.7,664.3,28.8,0.0,2024-04-08,8,0,4,Printemps,13
Bordeaux,2024-04-08 14:00:00,16.5,90.3,425.7,39.1,0.0,2024-04-08,8,0,4,Printemps,14
Bordeaux,2024-04-08 15:00:00,11.6,54.9,249.6,31.9,0.5,2024-04-08,8,0,4,Printemps,15
Bordeaux,2024-04-08 16:00:00,10.7,54.1,197.6,9.4,0.0,2024-04-08,8,0,4,Printemps,16
Bordeaux,2024-04-08 17:00:00,19.5,72.9,543.2,38.4,0.0,2024-04-08,8,0,4,Printemps,17
Bordeaux,2024-04-08 18:00:00,14.1,85.7,325.3,24.4,0.0,2024-04-08,8,0,4,Printemps,18
Bordeaux,2024-04-08 19:00:00,21.8,73.6,790.4,21.1,3.1,2024-04-08,8,0,4,Printemps,19
Bordeaux,2024-04-08 20:00:00,9.0,57.3,51.1,2.3,0.0,2024-04-08,8,0,4,Printemps,20
Bordeaux,2024-04-08 21:00:00,9.8,93.1,19.8,25.4,2.1,2024-04-08,8,0,4,Printemps,21
Bordeaux,2024-04-08 22:00:00,18.0,40.8,45.0,6.3,0.0,2024-04-08,8,0,4,Printemps,22
Bordeaux,2024-04-08 23:00:00,21.1,48.4,8.4,4.6,0.0,2024-04-08,8,0,4,Printemps,23
Bordeaux,2024-04-09 00:00:00,9.3,55.7,23.7,3.4,5.4,2024-04-09,9,1,4,Printemps,0
Bordeaux,2024-04-09 01:00:00,8.7,67.1,19.0,26.0,0.0,2024-04-09,9,1,4,Printemps,1
Bordeaux,2024-04-09 02:00:00,13.7,58.5,12.9,33.8,0.0,2024-04-09,9,1,4,Printemps,2
Bordeaux,2024-04-09 03:00:00,15.0,68.9,25.0,27.5,6.2,2024-04-09,9,1,4,Printemps,3
Bordeaux,2024-04-09 04:00:00,14.0,87.8,27.1,15.0,0.0,2024-04-09,9,1,4,Printemps,4
Bordeaux,2024-04-09 05:00:00,9.6,33.4,7.6,14.9,0.0,2024-04-09,9,1,4,Printemps,5
Bordeaux,2024-04-09 07:00:00,16.9,80.7,513.4,18.1,0.0,2024-04-09,9,1,4,Printemps,7
Bordeaux,2024-04-09 08:00:00,14.1,41.0,356.8,26.9,0.5,2024-04-09,9,1,4,Printemps,8
Bordeaux,2024-04-09 09:00:00,21.0,88.5,139.2,3.3,4.9,2024-04-09,9,1,4,Printemps,9
Bordeaux,2024-04-09 10:00:00,8.3,42.0,635.5,34.1,0.0,2024-04-09,9,1,4,Printemps,10
Bordeaux,2024-04-09 11:00:00,13.4,71.8,88.9,27.2,0.0,2024-04-09,9,1,4,Printemps,11
Bordeaux,2024-04-09 12:00:00,14.5,46.9,479.2,34.8,0.0,2024-04-09,9,1,4,Printemps,12
Bordeaux,2024-04-09 13:00:00,21.1,40.3,363.1,37.8,0.0,2024-04-09,9,1,4,Printemps,13
Bordeaux,2024-04-09 14:00:00,11.4,46.2,667.7,34.2,0.0,2024-04-09,9,1,4,Printemps,14
Bordeaux,2024-04-09 15:00:00,19.0,71.1,441.8,7.2,0.0,2024-04-09,9,1,4,Printemps,15
Bordeaux,2024-04-09 16:00:00,17.0,50.3,688.2,15.6,0.0,2024-04-09,9,1,4,Printemps,16
Bordeaux,2024-04-09 18:00:00,10.7,83.9,200.6,34.5,1.8,2024-04-09,9,1,4,Printemps,18
Bordeaux,2024-04-09 19:00:00,19.2,39.9,773.3,4.5,10.8,2024-04-09,9,1,4,Printemps,19
Bordeaux,2024-04-09 20:00:00,20.5,62.4,360.2,2.7,0.0,2024-04-09,9,1,4,Printemps,20
Bordeaux,2024-04-09 21:00:00,17.1,80.6,39.7,13.7,0.0,2024-04-09,9,1,4,Printemps,21
Bordeaux,2024-04-09 23:00:00,21.2,57.3,34.1,31.2,7.1,2024-04-09,9,1,4,Printemps,23
Bordeaux,2024-04-10 00:00:00,12.4,88.7,36.8,11.7,3.8,2024-04-10,10,2,4,Printemps,0
Bordeaux,2024-04-10 01:00:00,16.9,87.6,9.1,34.3,0.0,2024-04-10,10,2,4,Printemps,1
Bordeaux,2024-04-10 02:00:00,14.3,86.4,31.1,2.8,0.0,2024-04-10,10,2,4,Printemps,2
Bordeaux,2024-04-10 03:00:00,14.4,69.3,41.0,27.0,5.5,2024-04-10,10,2,4,Printemps,3
Bordeaux,2024-04-10 04:00:00,14.9,57.4,9.1,29.0,0.0,2024-04-10,10,2,4,Printemps,4
Bordeaux,2024-04-10 05:00:00,14.8,51.7,12.8,0.6,0.0,2024-04-10,10,2,4,Printemps,5
Bordeaux,2024-04-10 06:00:00,21.2,40.6,754.2,12.9,0.0,2024-04-10,10,2,4,Printemps,6
Bordeaux,2024-04-10 07:00:00,10.3,41.5,691.4,5.7,0.0,2024-04-10,10,2,4,Printemps,7
Bordeaux,2024-04-10 08:00:00,9.4,79.1,384.7,6.8,1.9,2024-04-10,10,2,4,Printemps,8
Bordeaux,2024-04-10 09:00:00,19.4,47.5,241.6,21.4,0.0,2024-04-10,10,2,4,Printemps,9
Bordeaux,2024-04-10 10:00:00,15.6,85.2,687.8,23.7,0.0,2024-04-10,10,2,4,Printemps,10
Bordeaux,2024-04-10 11:00:00,14.3,61.7,447.8,16.4,0.0,2024-04-10,10,2,4,Printemps,11
Bordeaux,2024-04-10 12:00:00,8.0,51.0,671.8,17.8,8.1,2024-04-10,10,2,4,Printemps,12
Bordeaux,2024-04-10 13:00:00,16.3,60.8,327.4,12.3,6.5,2024-04-10,10,2,4,Printemps,13
Bordeaux,2024-04-10 14:00:00,15.9,77.5,679.7,38.1,0.0,2024-04-10,10,2,4,Printemps,14
Bordeaux,2024-04-10 15:00:00,21.7,70.8,526.3,28.8,0.0,2024-04-10,10,2,4,Printemps,15
Bordeaux,2024-04-10 16:00:00,18.9,35.3,221.1,27.8,0.0,2024-04-10,10,2,4,Printemps,16
Bordeaux,2024-04-10 17:00:00,17.4,50.9,772.8,32.3,6.4,2024-04-10,10,2,4,Printemps,17
Bordeaux,2024-04-10 18:00:00,17.6,71.2,490.2,12.3,0.0,2024-04-10,10,2,4,Printemps,18
Bordeaux,2024-04-10 19:00:00,16.4,89.1,342.1,1.6,0.0,2024-04-10,10,2,4,Printemps,19
Bordeaux,2024-04-10 20:00:00,8.5,88.2,367.2,22.2,0.0,2024-04-10,10,2,4,Printemps,20
Bordeaux,2024-04-10 21:00:00,15.1,40.0,23.3,3.9,8.5,2024-04-10,10,2,4,Printemps,21
Bordeaux,2024-04-10 22:00:00,15.4,40.2,2.5,32.0,0.0,2024-04-10,10,2,4,Printemps,22
Bordeaux,2024-04-10 23:00:00,21.0,65.9,3.7,9.2,0.0,2024-04-10,10,2,4,Printemps,23
Bordeaux,2024-04-11 00:00:00,11.1,65.5,18.3,0.5,0.0,2024-04-11,11,3,4,Printemps,0
Bordeaux,2024-04-11 01:00:00,12.9,51.4,40.1,38.4,0.0,2024-04-11,11,3,4,Printemps,1
Bordeaux,2024-04-11 02:00:00,11.9,49.2,35.3,17.0,0.0,2024-04-11,11,3,4,Printemps,2
Bordeaux,2024-04-11 03:00:00,10.8,44.3,44.0,33.6,3.7,2024-04-11,11,3,4,Printemps,3
Bordeaux,2024-04-11 04:00:00,18.2,62.0,22.7,13.2,0.0,2024-04-11,11,3,4,Printemps,4
Bordeaux,2024-04-11 05:00:00,21.5,70.8,29.4,0.5,8.7,2024-04-11,11,3,4,Printemps,5
Bordeaux,2024-04-11 06:00:00,14.3,42.8,550.2,21.4,0.0,2024-04-11,11,3,4,Printemps,6
Bordeaux,2024-04-11 07:00:00,8.6,71.0,589.1,38.9,0.0,2024-04-11,11,3,4,Printemps,7
Bordeaux,2024-04-11 08:00:00,19.9,50.0,602.6,17.7,0.0,2024-04-11,11,3,4,Printemps,8
Bordeaux,2024-04-11 09:00:00,14.0,37.5,609.9,33.3,0.0,2024-04-11,11,3,4,Printemps,9
Bordeaux,2024-04-11 10:00:00,13.5,86.5,146.5,22.6,3.5,2024-04-11,11,3,4,Printemps,10
Bordeaux,2024-04-11 11:00:00,17.3,72.0,187.4,28.9,0.0,2024-04-11,11,3,4,Printemps,11
Bordeaux,2024-04-11 12:00:00,20.6,57.5,737.7,1.2,0.0,2024-04-11,11,3,4,Printemps,12
Bordeaux,2024-04-11 13:00:00,11.9,93.6,664.4,34.6,0.0,2024-04-11,11,3,4,Printemps,13
Bordeaux,2024-04-11 14:00:00,17.4,61.7,294.3,4.1,3.8,2024-04-11,11,3,4,Printemps,14
Bordeaux,2024-04-11 15:00:00,17.9,35.4,460.0,27.4,0.0,2024-04-11,11,3,4,Printemps,15
Bordeaux,2024-04-11 16:00:00,20.9,59.3,701.2,24.2,0.0,2024-04-11,11,3,4,Printemps,16
Bordeaux,2024-04-11 17:00:00,13.8,31.8,109.1,5.9,0.0,2024-04-11,11,3,4,Printemps,17
Bordeaux,2024-04-11 18:00:00,18.9,91.1,572.1,24.5,0.0,2024-04-11,11,3,4,Printemps,18
Bordeaux,2024-04-11 19:00:00,20.0,49.3,594.3,30.4,0.0,2024-04-11,11,3,4,Printemps,19
Bordeaux,2024-04-11 20:00:00,21.1,53.0,179.7,1.4,0.0,2024-04-11,11,3,4,Printemps,20
Bordeaux,2024-04-11 21:00:00,13.4,66.7,7.6,2.3,10.9,2024-04-11,11,3,4,Printemps,21
Bordeaux,2024-04-11 22:00:00,16.2,46.8,9.0,8.7,10.3,2024-04-11,11,3,4,Printemps,22
Bordeaux,2024-04-11 23:00:00,20.4,44.1,20.1,13.2,0.0,2024-04-11,11,3,4,Printemps,23
Bordeaux,2024-04-12 00:00:00,19.6,40.4,2.8,25.0,0.0,2024-04-12,12,4,4,Printemps,0
Bordeaux,2024-04-12 01:00:00,12.3,62.5,1.5,30.8,0.0,2024-04-12,12,4,4,Printemps,1
Bordeaux,2024-04-12 03:00:00,10.0,45.1,11.2,17.0,0.0,2024-04-12,12,4,4,Printemps,3
Bordeaux,2024-04-12 04:00:00,11.3,79.5,39.0,13.2,0.0,2024-04-12,12,4,4,Printemps,4
Bordeaux,2024-04-12 05:00:00,9.6,93.2,16.2,12.1,0.0,2024-04-12,12,4,4,Printemps,5
Bordeaux,2024-04-12 06:00:00,18.5,85.7,637.9,7.5,0.0,2024-04-12,12,4,4,Printemps,6
Bordeaux,2024-04-12 07:00:00,17.7,74.3,731.7,31.1,0.0,2024-04-12,12,4,4,Printemps,7
Bordeaux,2024-04-12 09:00:00,18.0,100.0,416.9,14.9,7.2,2024-04-12,12,4,4,Printemps,9
Bordeaux,2024-04-12 10:00:00,17.8,35.2,282.9,31.6,0.0,2024-04-12,12,4,4,Printemps,10
Bordeaux,2024-04-12 11:00:00,9.0,71.1,499.7,36.5,7.9,2024-04-12,12,4,4,Printemps,11
Bordeaux,2024-04-12 12:00:00,8.9,79.1,595.2,9.2,0.0,2024-04-12,12,4,4,Printemps,12
Bordeaux,2024-04-12 13:00:00,11.2,48.2,318.5,19.9,0.0,2024-04-12,12,4,4,Printemps,13
Bordeaux,2024-04-12 14:00:00,18.4,76.0,461.4,38.8,0.0,2024-04-12,12,4,4,Printemps,14
Bordeaux,2024-04-12 15:00:00,18.3,67.9,484.2,23.3,0.0,2024-04-12,12,4,4,Printemps,15
Bordeaux,2024-04-12 16:00:00,15.6,83.8,298.4,2.5,0.0,2024-04-12,12,4,4,Printemps,16
Bordeaux,2024-04-12 17:00:00,11.3,52.7,190.0,21.5,9.0,2024-04-12,12,4,4,Printemps,17
Bordeaux,2024-04-12 18:00:00,10.6,38.8,270.4,0.7,0.0,2024-04-12,12,4,4,Printemps,18
Bordeaux,2024-04-12 19:00:00,11.5,55.5,351.6,37.2,0.0,2024-04-12,12,4,4,Printemps,19
Bordeaux,2024-04-12 20:00:00,11.2,45.0,312.2,25.0,0.0,2024-04-12,12,4,4,Printemps,20
Bordeaux,2024-04-12 21:00:00,16.0,37.4,46.2,8.9,0.0,2024-04-12,12,4,4,Printemps,21
Bordeaux,2024-04-12 22:00:00,16.4,60.4,38.6,9.4,0.0,2024-04-12,12,4,4,Printemps,22
Bordeaux,2024-04-12 23:00:00,15.2,91.7,11.3,18.5,13.8,2024-04-12,12,4,4,Printemps,23
Bordeaux,2024-04-13 00:00:00,10.7,65.4,45.9,0.2,9.4,2024-04-13,13,5,4,Printemps,0
Bordeaux,2024-04-13 01:00:00,17.8,81.9,23.8,39.2,0.0,2024-04-13,13,5,4,Printemps,1
Bordeaux,2024-04-13 02:00:00,16.8,90.8,33.2,19.5,0.0,2024-04-13,13,5,4,Printemps,2
Bordeaux,2024-04-13 03:00:00,15.9,59.7,3.5,39.3,0.0,2024-04-13,13,5,4,Printemps,3
Bordeaux,2024-04-13 04:00:00,10.2,62.6,6.6,31.0,13.0,2024-04-13,13,5,4,Printemps,4
Bordeaux,2024-04-13 05:00:00,18.6,73.7,1.6,21.5,0.0,2024-04-13,13,5,4,Printemps,5
Bordeaux,2024-04-13 06:00:00,16.6,94.2,681.8,10.4,0.0,2024-04-13,13,5,4,Printemps,6
Bordeaux,2024-04-13 07:00:00,20.5,80.4,119.2,1.2,0.0,2024-04-13,13,5,4,Printemps,7
Bordeaux,2024-04-13 08:00:00,14.2,36.1,25.6,21.8,0.0,2024-04-13,13,5,4,Printemps,8
Bordeaux,2024-04-13 09:00:00,13.9,83.1,378.5,21.5,0.0,2024-04-13,13,5,4,Printemps,9
Bordeaux,2024-04-13 10:00:00,17.2,78.9,536.6,35.8,0.0,2024-04-13,13,5,4,Printemps,10
Bordeaux,2024-04-13 11:00:00,18.3,60.8,387.8,32.2,0.0,2024-04-13,13,5,4,Printemps,11
Bordeaux,2024-04-13 12:00:00,11.1,61.6,558.7,29.9,7.7,2024-04-13,13,5,4,Printemps,12
Bordeaux,2024-04-13 13:00:00,19.2,70.4,180.4,35.7,0.0,2024-04-13,13,5,4,Printemps,13
Bordeaux,2024-04-13 14:00:00,12.6,94.2,377.6,30.1,0.0,2024-04-13,13,5,4,Printemps,14
Bordeaux,2024-04-13 15:00:00,17.3,61.9,1.5,6.2,1.3,2024-04-13,13,5,4,Printemps,15
Bordeaux,2024-04-13 16:00:00,8.0,88.5,312.5,4.2,2.9,2024-04-13,13,5,4,Printemps,16
Bordeaux,2024-04-13 17:00:00,12.4,50.6,647.5,39.2,0.0,2024-04-13,13,5,4,Printemps,17
Bordeaux,2024-04-13 18:00:00,16.3,92.5,784.9,9.7,0.0,2024-04-13,13,5,4,Printemps,18
Bordeaux,2024-04-13 19:00:00,9.6,46.2,13.3,27.9,1.7,2024-04-13,13,5,4,Printemps,19
Bordeaux,2024-04-13 20:00:00,14.0,60.2,194.1,27.5,0.0,2024-04-13,13,5,4,Printemps,20
Bordeaux,2024-04-13 21:00:00,17.4,62.2,45.5,27.2,0.0,2024-04-13,13,5,4,Printemps,21
Bordeaux,2024-04-13 22:00:00,13.2,41.9,1.2,16.1,0.0,2024-04-13,13,5,4,Printemps,22
Bordeaux,2024-04-13 23:00:00,19.4,91.5,27.5,4.3,0.0,2024-04-13,13,5,4,Printemps,23
Bordeaux,2024-04-14 00:00:00,18.9,55.9,29.0,30.1,0.0,2024-04-14,14,6,4,Printemps,0
Bordeaux,2024-04-14 01:00:00,11.4,39.4,10.8,24.6,0.0,2024-04-14,14,6,4,Printemps,1
Bordeaux,2024-04-14 02:00:00,14.3,84.9,12.7,6.5,0.0,2024-04-14,14,6,4,Printemps,2
Bordeaux,2024-04-14 03:00:00,17.9,76.7,43.7,5.9,0.0,2024-04-14,14,6,4,Printemps,3
Bordeaux,2024-04-14 04:00:00,11.5,41.3,32.2,25.5,0.0,2024-04-14,14,6,4,Printemps,4
Bordeaux,2024-04-14 05:00:00,19.0,53.5,37.3,12.2,0.0,2024-04-14,14,6,4,Printemps,5
Bordeaux,2024-04-14 06:00:00,21.0,60.7,571.9,27.9,3.7,2024-04-14,14,6,4,Printemps,6
Bordeaux,2024-04-14 07:00:00,11.9,80.9,78.6,34.5,0.0,2024-04-14,14,6,4,Printemps,7
Bordeaux,2024-04-14 08:00:00,14.6,47.5,272.4,5.1,0.0,2024-04-14,14,6,4,Printemps,8
Bordeaux,2024-04-14 09:00:00,11.3,44.0,412.5,28.1,0.0,2024-04-14,14,6,4,Printemps,9
Bordeaux,2024-04-14 10:00:00,15.5,78.1,766.8,18.7,8.7,2024-04-14,14,6,4,Printemps,10
Bordeaux,2024-04-14 11:00:00,13.2,91.8,777.9,31.5,5.8,2024-04-14,14,6,4,Printemps,11
Bordeaux,2024-04-14 12:00:00,13.7,87.9,97.9,2.8,0.0,2024-04-14,14,6,4,Printemps,12
Bordeaux,2024-04-14 13:00:00,17.5,82.2,701.9,11.0,0.0,2024-04-14,14,6,4,Printemps,13
Bordeaux,2024-04-14 14:00:00,10.3,38.8,304.4,27.0,0.0,2024-04-14,14,6,4,Printemps,14
Bordeaux,2024-04-14 15:00:00,10.9,59.3,726.9,0.4,0.0,2024-04-14,14,6,4,Printemps,15
Bordeaux,2024-04-14 16:00:00,11.6,79.6,219.4,4.0,0.0,2024-04-14,14,6,4,Printemps,16
Bordeaux,2024-04-14 17:00:00,14.7,67.0,155.2,18.6,0.0,2024-04-14,14,6,4,Printemps,17
Bordeaux,2024-04-14 18:00:00,9.4,80.1,477.9,32.9,0.0,2024-04-14,14,6,4,Printemps,18
Bordeaux,2024-04-14 19:00:00,12.5,87.8,131.9,13.6,0.0,2024-04-14,14,6,4,Printemps,19
Bordeaux,2024-04-14 20:00:00,11.7,90.3,166.8,28.2,0.0,2024-04-14,14,6,4,Printemps,20
Bordeaux,2024-04-14 21:00:00,13.3,47.1,44.8,12.4,0.0,2024-04-14,14,6,4,Printemps,21
Bordeaux,2024-04-14 22:00:00,9.9,53.2,18.3,6.6,4.6,2024-04-14,14,6,4,Printemps,22
Bordeaux,2024-04-14 23:00:00,16.9,84.8,18.0,10.5,0.0,2024-04-14,14,6,4,Printemps,23
Bordeaux,2024-04-15 00:00:00,16.8,43.7,34.7,5.1,0.0,2024-04-15,15,0,4,Printemps,0
Bordeaux,2024-04-15 01:00:00,13.6,58.7,9.0,31.2,0.0,2024-04-15,15,0,4,Printemps,1
Bordeaux,2024-04-15 02:00:00,11.7,75.9,45.8,3.4,4.2,2024-04-15,15,0,4,Printemps,2
Bordeaux,2024-04-15 03:00:00,18.8,39.7,2.6,4.6,0.0,2024-04-15,15,0,4,Printemps,3
Bordeaux,2024-04-15 04:00:00,10.5,57.6,2.3,17.9,3.9,2024-04-15,15,0,4,Printemps,4
Bordeaux,2024-04-15 05:00:00,17.3,88.2,1.2,16.5,0.0,2024-04-15,15,0,4,Printemps,5
Bordeaux,2024-04-15 06:00:00,14.5,37.4,698.3,8.0,0.0,2024-04-15,15,0,4,Printemps,6
Bordeaux,2024-04-15 07:00:00,17.95,88.4,550.9,37.5,0.0,2024-04-15,15,0,4,Printemps,7
Bordeaux,2024-04-15 08:00:00,21.4,48.2,372.8,28.0,0.0,2024-04-15,15,0,4,Printemps,8
Bordeaux,2024-04-15 09:00:00,9.6,52.7,646.3,24.3,10.1,2024-04-15,15,0,4,Printemps,9
Bordeaux,2024-04-15 10:00:00,9.5,85.0,765.6,31.2,0.0,2024-04-15,15,0,4,Printemps,10
Bordeaux,2024-04-15 11:00:00,21.1,77.0,508.5,14.1,5.3,2024-04-15,15,0,4,Printemps,11
Bordeaux,2024-04-15 12:00:00,13.8,82.3,143.8,4.1,0.0,2024-04-15,15,0,4,Printemps,12
Bordeaux,2024-04-15 13:00:00,17.0,52.1,572.8,1.1,0.0,2024-04-15,15,0,4,Printemps,13
Bordeaux,2024-04-15 14:00:00,19.4,74.5,352.2,32.6,0.0,2024-04-15,15,0,4,Printemps,14
Bordeaux,2024-04-15 15:00:00,18.8,42.6,126.3,6.2,9.3,2024-04-15,15,0,4,Printemps,15
Bordeaux,2024-04-15 16:00:00,8.4,50.6,222.8,21.5,0.0,2024-04-15,15,0,4,Printemps,16
Bordeaux,2024-04-15 18:00:00,17.4,76.7,591.2,26.5,0.0,2024-04-15,15,0,4,Printemps,18
Bordeaux,2024-04-15 19:00:00,9.5,30.9,782.1,6.9,0.0,2024-04-15,15,0,4,Printemps,19
Bordeaux,2024-04-15 21:00:00,15.2,87.2,38.9,5.7,0.0,2024-04-15,15,0,4,Printemps,21
Bordeaux,2024-04-15 22:00:00,12.7,88.5,24.7,26.8,0.0,2024-04-15,15,0,4,Printemps,22
Bordeaux,2024-04-15 23:00:00,13.7,83.2,10.2,39.3,0.0,2024-04-15,15,0,4,Printemps,23
Bordeaux,2024-04-16 00:00:00,16.5,47.1,37.4,12.4,14.5,2024-04-16,16,1,4,Printemps,0
Bordeaux,2024-04-16 01:00:00,16.5,78.0,33.8,11.3,8.0,2024-04-16,16,1,4,Printemps,1
Bordeaux,2024-04-16 02:00:00,9.2,45.0,4.6,32.3,0.0,2024-04-16,16,1,4,Printemps,2
Bordeaux,2024-04-16 03:00:00,12.3,90.0,28.2,28.9,7.0,2024-04-16,16,1,4,Printemps,3
Bordeaux,2024-04-16 04:00:00,12.4,79.9,42.3,6.7,0.0,2024-04-16,16,1,4,Printemps,4
Bordeaux,2024-04-16 05:00:00,9.1,31.4,45.4,1.7,11.9,2024-04-16,16,1,4,Printemps,5
Bordeaux,2024-04-16 06:00:00,17.3,92.8,265.0,36.0,0.0,2024-04-16,16,1,4,Printemps,6
Bordeaux,2024-04-16 07:00:00,21.1,90.0,468.1,17.8,0.0,2024-04-16,16,1,4,Printemps,7
Bordeaux,2024-04-16 08:00:00,21.7,86.1,304.2,3.4,0.0,2024-04-16,16,1,4,Printemps,8
Bordeaux,2024-04-16 09:00:00,21.9,38.0,23.6,3.7,0.0,2024-04-16,16,1,4,Printemps,9
Bordeaux,2024-04-16 10:00:00,11.3,34.0,44.2,31.3,0.0,2024-04-16,16,1,4,Printemps,10
Bordeaux,2024-04-16 11:00:00,21.1,31.9,59.0,31.4,0.0,2024-04-16,16,1,4,Printemps,11
Bordeaux,2024-04-16 12:00:00,12.5,44.5,784.5,12.8,0.0,2024-04-16,16,1,4,Printemps,12
Bordeaux,2024-04-16 13:00:00,12.4,32.4,56.1,26.3,0.0,2024-04-16,16,1,4,Printemps,13
Bordeaux,2024-04-16 14:00:00,14.7,85.2,775.0,3.1,0.0,2024-04-16,16,1,4,Printemps,14
Bordeaux,2024-04-16 15:00:00,14.7,39.3,362.1,15.0,0.0,2024-04-16,16,1,4,Printemps,15
Bordeaux,2024-04-16 16:00:00,10.5,63.0,340.1,34.7,0.0,2024-04-16,16,1,4,Printemps,16
Bordeaux,2024-04-16 17:00:00,16.7,64.3,773.4,26.1,0.0,2024-04-16,16,1,4,Printemps,17
Bordeaux,2024-04-16 18:00:00,17.0,94.9,412.6,16.7,0.0,2024-04-16,16,1,4,Printemps,18
Bordeaux,2024-04-16 19:00:00,8.8,55.1,157.0,10.7,0.0,2024-04-16,16,1,4,Printemps,19
Bordeaux,2024-04-16 20:00:00,16.0,52.2,137.2,14.2,0.0,2024-04-16,16,1,4,Printemps,20
Bordeaux,2024-04-16 21:00:00,15.8,81.5,48.0,27.2,12.7,2024-04-16,16,1,4,Printemps,21
Bordeaux,2024-04-16 22:00:00,20.9,41.5,24.1,11.7,10.1,2024-04-16,16,1,4,Printemps,22
Bordeaux,2024-04-16 23:00:00,11.2,52.0,16.8,33.4,0.0,2024-04-16,16,1,4,Printemps,23
Bordeaux,2024-04-17 00:00:00,11.2,66.3,36.0,30.3,8.5,2024-04-17,17,2,4,Printemps,0
Bordeaux,2024-04-17 01:00:00,9.0,66.3,10.4,32.1,11.4,2024-04-17,17,2,4,Printemps,1
Bordeaux,2024-04-17 02:00:00,21.6,82.4,11.1,36.5,0.0,2024-04-17,17,2,4,Printemps,2
Bordeaux,2024-04-17 03:00:00,18.0,68.2,15.9,30.2,8.5,2024-04-17,17,2,4,Printemps,3
Bordeaux,2024-04-17 04:00:00,17.5,52.4,26.8,30.9,0.0,2024-04-17,17,2,4,Printemps,4
Bordeaux,2024-04-17 05:00:00,15.4,77.6,26.7,14.2,0.0,2024-04-17,17,2,4,Printemps,5
Bordeaux,2024-04-17 06:00:00,15.5,86.2,91.6,7.1,1.1,2024-04-17,17,2,4,Printemps,6
Bordeaux,2024-04-17 07:00:00,10.8,93.2,33.5,8.2,14.2,2024-04-17,17,2,4,Printemps,7
